1397965003,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.48
1397965008,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.48
1397965013,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.49
1397965018,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.49
1397965023,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.49
1397965028,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.50
1397965033,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.50
1397965038,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.52
1397965043,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.52
1397965048,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.53
1397965053,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.53
1397965058,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.54
1397965063,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.54
1397965068,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.54
1397965073,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.55
1397965078,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.56
1397965083,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.56
1397965088,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.57
1397965093,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.58
1397965098,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.59
1397965103,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.60
1397965108,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.60
1397965113,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.60
1397965119,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.61
1397965124,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.61
1397965129,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.61
1397965134,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.62
1397965139,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.62
1397965144,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.64
1397965149,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.66
1397965154,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.66
1397965159,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.66
1397965164,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.66
1397965169,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.66
1397965174,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.67
1397965179,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.67
1397965184,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.68
1397965189,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.70
1397965194,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.70
1397965199,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.71
1397965204,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.71
1397965209,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.71
1397965214,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.72
1397965219,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.72
1397965224,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.73
1397965229,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.73
1397965234,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.73
1397965240,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.75
1397965245,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.76
1397965250,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.76
1397965255,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.76
1397965260,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.76
1397965265,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.76
1397965270,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.77
1397965275,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.77
1397965280,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.78
1397965285,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.79
1397965290,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.79
1397965295,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.81
1397965300,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.81
1397965305,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.81
1397965310,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.82
1397965315,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.83
1397965320,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.83
1397965325,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.83
1397965330,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.84
1397965335,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.85
1397965340,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.87
1397965345,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.87
1397965350,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.87
1397965355,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.87
1397965361,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.88
1397965366,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.89
1397965371,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.89
1397965376,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.89
1397965381,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.90
1397965386,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.90
1397965391,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:51.90
1397965396,obelix77.cs.umass.edu,3,instance-00000022,1.0,1,8/8CPU,8:52.32
1397965401,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:52.33
1397965406,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:52.33
1397965411,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:52.34
1397965416,obelix77.cs.umass.edu,3,instance-00000022,0.0,1,8/8CPU,8:52.34
1397965421,obelix77.cs.umass.edu,3,instance-00000022,2.5,1,8/8CPU,8:53.36
1397965426,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,8:58.59
1397965431,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,9:03.82
1397965436,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,9:09.05
1397965441,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,9:14.26
1397965446,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,9:19.47
1397965451,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,9:24.68
1397965456,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,9:29.87
1397965461,obelix77.cs.umass.edu,3,instance-00000022,13.0,1,8/8CPU,9:35.08
1397965466,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,9:40.28
1397965471,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,9:45.48
1397965476,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,9:50.67
1397965481,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,9:55.86
1397965486,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,10:01.04
1397965491,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,10:06.23
1397965496,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,10:11.42
1397965502,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:16.59
1397965507,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:21.75
1397965512,obelix77.cs.umass.edu,3,instance-00000022,12.9,1,8/8CPU,10:26.92
1397965517,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:32.09
1397965522,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:37.25
1397965527,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:42.41
1397965532,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:47.57
1397965537,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:52.73
1397965542,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,10:57.88
1397965547,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,11:03.04
1397965552,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,11:08.18
1397965557,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,11:13.31
1397965562,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,11:18.45
1397965567,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,11:23.59
1397965572,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,11:28.72
1397965577,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,11:33.85
1397965582,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,11:38.99
1397965587,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,11:44.12
1397965592,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,11:49.25
1397965597,obelix77.cs.umass.edu,3,instance-00000022,12.8,1,8/8CPU,11:54.38
1397965602,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,11:59.50
1397965607,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:04.63
1397965612,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:09.76
1397965617,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:14.87
1397965622,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:19.99
1397965627,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:25.11
1397965632,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:30.24
1397965637,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:35.35
1397965642,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,12:40.44
1397965648,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:45.56
1397965653,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:50.67
1397965658,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,12:55.78
1397965663,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:00.87
1397965668,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:05.95
1397965673,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:11.04
1397965678,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:16.10
1397965683,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,13:21.21
1397965688,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,13:26.32
1397965693,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:31.41
1397965698,obelix77.cs.umass.edu,3,instance-00000022,12.7,1,8/8CPU,13:36.51
1397965703,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:41.61
1397965708,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:46.69
1397965713,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:51.78
1397965718,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,13:56.88
1397965723,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:01.97
1397965728,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:07.05
1397965733,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:12.14
1397965738,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:17.23
1397965743,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,14:22.28
1397965748,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:27.37
1397965753,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:32.45
1397965758,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:37.51
1397965763,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:42.58
1397965768,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:47.66
1397965774,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:52.73
1397965779,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,14:57.82
1397965784,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:02.89
1397965789,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:07.98
1397965794,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:13.07
1397965799,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:18.14
1397965804,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:23.23
1397965809,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:28.31
1397965814,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:33.40
1397965819,obelix77.cs.umass.edu,3,instance-00000022,12.4,1,8/8CPU,15:38.42
1397965824,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:43.49
1397965829,obelix77.cs.umass.edu,3,instance-00000022,12.3,1,8/8CPU,15:48.45
1397965834,obelix77.cs.umass.edu,3,instance-00000022,12.3,1,8/8CPU,15:53.42
1397965839,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,15:58.50
1397965844,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:03.57
1397965849,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:08.66
1397965854,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:13.74
1397965859,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:18.81
1397965864,obelix77.cs.umass.edu,3,instance-00000022,12.4,1,8/8CPU,16:23.84
1397965869,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:28.92
1397965874,obelix77.cs.umass.edu,3,instance-00000022,12.3,1,8/8CPU,16:33.89
1397965879,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,16:38.91
1397965885,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,16:43.97
1397965890,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:49.04
1397965895,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,16:54.10
1397965900,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,16:59.18
1397965905,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,17:04.23
1397965910,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,17:09.28
1397965915,obelix77.cs.umass.edu,3,instance-00000022,12.4,1,8/8CPU,17:14.29
1397965920,obelix77.cs.umass.edu,3,instance-00000022,12.4,1,8/8CPU,17:19.31
1397965925,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,17:24.38
1397965930,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,17:29.43
1397965935,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,17:34.46
1397965940,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,17:39.52
1397965945,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,17:44.58
1397965950,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,17:49.65
1397965955,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,17:54.67
1397965960,obelix77.cs.umass.edu,3,instance-00000022,12.4,1,8/8CPU,17:59.70
1397965965,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,18:04.76
1397965970,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,18:09.81
1397965975,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,18:14.86
1397965980,obelix77.cs.umass.edu,3,instance-00000022,12.6,1,8/8CPU,18:19.92
1397965985,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,18:24.96
1397965990,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,18:30.02
1397965995,obelix77.cs.umass.edu,3,instance-00000022,12.5,1,8/8CPU,18:35.07
